osm_id,osm_type,final_name,place,population,geoid
548563220,way,Ashton Lakes,subdivision,,
548643283,way,Woodland Pond,neighbourhood,,
548878827,way,,neighbourhood,,
548879071,way,,neighbourhood,,
548926942,way,,neighbourhood,,
548926943,way,,neighbourhood,,
548926988,way,,neighbourhood,,
549658473,way,,neighbourhood,,
549788449,way,Ashewyck Commons Court,neighbourhood,,3725300
549840420,way,,neighbourhood,,
549924153,way,,neighbourhood,,
549982196,way,Plaza Hills,neighbourhood,,3712000
550234884,way,Fox Crossing,neighbourhood,,
550234885,way,Pebbles Creek,neighbourhood,,
550234940,way,,neighbourhood,,
550728762,way,Bluefield West,neighbourhood,,
550761854,way,Glen Eagle,neighbourhood,,
550980456,way,Foxwood Hills,neighbourhood,,
550980457,way,,neighbourhood,,
551177663,way,Bradford Hill,neighbourhood,,
551279311,way,Chestnut Ridge,neighbourhood,,
551279353,way,Summer Walk,neighbourhood,,
551353534,way,Chesley,neighbourhood,,3711800
551353538,way,Clark Hills,neighbourhood,,3711800
551360446,way,Magnolia Ridge,neighbourhood,,
551448147,way,Countryside,neighbourhood,,3711800
551448148,way,Lake Forest,neighbourhood,,3711800
551448149,way,Oxford Hills,neighbourhood,,3711800
551448150,way,Elliott Woods Apartments,neighbourhood,,3711800
551493668,way,Chandlers Green,neighbourhood,,3711800
551493669,way,Chapel Hill,plot,,3711800
551493673,way,Covington Place,neighbourhood,,3711800
551493675,way,Englewood,neighbourhood,,3711800
551493676,way,Notting Hill,neighbourhood,,3711800
551504586,way,Pennington Farms,neighbourhood,,
551603416,way,Madison Park,subdivision,,
551603417,way,Cambridge Place,subdivision,,
551603418,way,Mariners Creek,subdivision,,
551603427,way,Spring Hill Lake,subdivision,,
551661407,way,Finlay Farms,neighbourhood,,
551661412,way,Kelsey Glen,subdivision,,
551661422,way,Longview,subdivision,,
551723549,way,Cassique,subdivision,,
551767550,way,Providence Glen Condominiums,neighbourhood,,3711800
551767552,way,Pinegate Apartments,neighbourhood,,3711800
551767558,way,Sagebrook at Chapel Hill,neighbourhood,,3711800
551977697,way,,islet,,
551977699,way,,islet,,
552239884,way,The Meadows,neighbourhood,,3711800
552239922,way,Turnberry,neighbourhood,,3711800
552251169,way,Oxford Townhomes,neighbourhood,,3711800
552251170,way,Kings Arms Appartments,neighbourhood,,3711800
552251171,way,Hamlin Park Condominiums,neighbourhood,,3711800
552663965,way,Arborgate,subdivision,,
552663966,way,Mallard Trace,subdivision,,
552663967,way,Apollo Estates,subdivision,,
552663968,way,Grandview Estates,subdivision,,
552696149,way,North Forest Hills,neighbourhood,,3711800
552696150,way,Steeple Chase,neighbourhood,,3711800
552696151,way,Cedar Hills,neighbourhood,,3711800
552696153,way,Cross Creek,neighbourhood,,3711800
553280231,way,Brookview,neighbourhood,,3711800
553280233,way,Fern Creek,neighbourhood,,3711800
554313804,way,The Oaks Condominiums,neighbourhood,,3711800
554313826,way,Brookdale Meadowmont,neighbourhood,,3711800
554364910,way,Glen Lennox,neighbourhood,,3711800
554364915,way,Camelot Village Condominiums,neighbourhood,,3711800
554364916,way,Brookwood Condominiums,neighbourhood,,3711800
554364918,way,Village Green Condominiums,neighbourhood,,3711800
554667060,way,Riverland Park,neighbourhood,,
554871629,way,Palmetto Village Apartments,neighbourhood,,
555587797,way,Midtown Appartments,neighbourhood,,3711800
556238030,way,Amberchase,subdivision,,
556256555,way,Drayton Hall,subdivision,,
556544990,way,Hammock Bay,neighbourhood,,
557144307,way,Winterwood,neighbourhood,,
557179983,way,Larkspur,neighbourhood,,3711800
557454721,way,Rocky Mount,islet,,3757500
557509848,way,Northwood,neighbourhood,,
557833782,way,Sunstone Appartments,neighbourhood,,3711800
558046472,way,The Courtyards at Homestead Road,neighbourhood,,3711800
558049126,way,Homestead Village,neighbourhood,,3711800
558049127,way,Mayfaire,neighbourhood,,3711800
558049128,way,Burch Cove,neighbourhood,,3711800
558275340,way,Chapel Watch,neighbourhood,,3711800
558288375,way,Indigo Place,neighbourhood,,
558945294,way,Cosgrove Hill,neighbourhood,,3711800
558957632,way,Laurens Villa Apartments,neighbourhood,,
560072268,way,Cannon Hills,hamlet,,
560072269,way,Lakeview Estates,neighbourhood,,
560072270,way,Westview,neighbourhood,,
560411287,way,Hidden Hills,neighbourhood,,3711800
560411291,way,Mount Bolus,neighbourhood,,3711800
560411298,way,Winding Ridge,neighbourhood,,3711800
560472681,way,,neighbourhood,,
560581498,way,Vernon Hills,neighbourhood,,3711800
560581501,way,Pine Knob,neighbourhood,,3711800
560581502,way,Devonshire,neighbourhood,,3711800
560581503,way,Green Hill,neighbourhood,,3711800
560581504,way,Kensington Trace,neighbourhood,,3711800
560581505,way,Weatherstone Condominiums,neighbourhood,,3711800
560581512,way,Franklin Grove,neighbourhood,,3711800
561044173,way,,neighbourhood,,
561262655,way,Rusch Hollow,neighbourhood,,
561911280,way,Eubanks-Rogers,neighbourhood,,
561911281,way,Phoenix Place,neighbourhood,,
561911282,way,New Homestead Place,neighbourhood,,
561911283,way,Glenbrooke,neighbourhood,,
561911284,way,Sunset Hills,neighbourhood,,
563124326,way,,neighbourhood,,
563124337,way,Brighton Forest,neighbourhood,,
563315525,way,Fox Den I,subdivision,,
563948980,way,Lake Pointe Drive,neighbourhood,,
563948983,way,Sherman Pines Drive,neighbourhood,,
563948984,way,Sherman Road,neighbourhood,,
563958727,way,Wildwood,neighbourhood,,3732260
564462390,way,Timberland Place,neighbourhood,,
564504799,way,,island,,
564846145,way,Hemlock Preserve,neighbourhood,,3732260
565178834,way,Franklin Hills,neighbourhood,,3711800
565178835,way,Tenney Circle,neighbourhood,,3711800
565189850,way,Kelley Farms,neighbourhood,,
565942213,way,Harvest Glen,neighbourhood,,
566311636,way,,neighbourhood,,
566767647,way,,islet,,
566767649,way,,islet,,
566767650,way,,islet,,
566769597,way,,islet,,
566770803,way,,islet,,
570291863,way,Yorkshire,neighbourhood,,3712000
571419837,way,Highcroft,neighbourhood,,
571798218,way,Chapel Watch,neighbourhood,,3711800
571798219,way,Chapel View,neighbourhood,,3711800
572943667,way,South Estes,neighbourhood,,3711800
574791013,way,Springhurst,neighbourhood,,3710740
575958955,way,Bearcat Village,neighbourhood,,
576505388,way,Wakefield Estates,neighbourhood,,
578662212,way,Windwood Cottages,neighbourhood,,
580209301,way,Laurel Lake,neighbourhood,,
580286347,way,Noble Heights,neighbourhood,,3711800
580286350,way,Stephens Court Townhomes,neighbourhood,,3711800
580286353,way,Carriage Row,neighbourhood,,3711800
580286355,way,Adelaide Walters,neighbourhood,,3711800
580286357,way,University Apartments,neighbourhood,,3711800
580286360,way,The Gables,neighbourhood,,3711800
580286362,way,Prince William Townhomes,neighbourhood,,3711800
580286364,way,University Gardens Apartments,neighbourhood,,3711800
580286367,way,Columbia Place,neighbourhood,,3711800
580603317,way,Lyman Farms At Shiloh,neighbourhood,,
580603320,way,Woods at Pine Ridge,neighbourhood,,
580603347,way,Highland Hills,neighbourhood,,
580603350,way,Ridge Water,neighbourhood,,
580603358,way,Holly Farms,neighbourhood,,
580603371,way,Shiloh Farm,neighbourhood,,
580603376,way,Brighton Valley,neighbourhood,,
580607838,way,Maida Vale,neighbourhood,,3719000
583581140,way,Clocktower Quad,square,,3719000
583829928,way,Glendale,neighbourhood,,3711800
583829929,way,Hillview,neighbourhood,,3711800
583829930,way,Valley Park,neighbourhood,,3711800
583829931,way,Davie Circle,neighbourhood,,3711800
583829932,way,Hillcrest,neighbourhood,,3711800
583829933,way,Greenwood,neighbourhood,,3711800
583829935,way,Gimghoul,neighbourhood,,3711800
584044235,way,The Vue,neighbourhood,,3755000
585494775,way,Tuscany,neighbourhood,,
587513544,way,Creekside at Bethpage,neighbourhood,,3719000
588454871,way,South Lake Commons,subdivision,,
588509313,way,Dudley Island,islet,,
590267072,way,Webb Island,islet,,
590267073,way,,islet,,
591014017,way,Terrain at Haywood,neighbourhood,,
591287184,way,Nesbit Lakes,quarter,,
592132147,way,Stonemont,neighbourhood,,3732260
592132572,way,The Mills at Avent Ferry,neighbourhood,,3732260
592455855,way,Serenity Place Apartments,neighbourhood,,
593478585,way,Village at Glenwood,neighbourhood,,
593493942,way,Reed Place,neighbourhood,,
593493943,way,Garden Gate,neighbourhood,,
593493944,way,Bradley Park,neighbourhood,,
593493945,way,Mystic Vineyards,neighbourhood,,
594231855,way,Castle Rock,neighbourhood,,
594276682,way,Brook Manor North,neighbourhood,,3732260
595585017,way,Hightower Overlook,neighbourhood,,
597939634,way,Fairmont,neighbourhood,,3712960
598195709,way,Elliot's Pond,neighbourhood,,3731620
599510227,way,Eagles Island,island,,
602166060,way,Sunny Slopes,neighbourhood,,
602166062,way,Creek Walk Community,neighbourhood,,
602766939,way,Park Avenue,neighbourhood,,3732260
606451907,way,Glenview Park,neighbourhood,,
607521547,way,Sunset Creek,neighbourhood,,3710620
607521548,way,Barrington Hills,neighbourhood,,3710620
607784601,way,Barred Owl Creek,neighbourhood,,3710620
609368385,way,,islet,,
609368391,way,Shackleford Banks,island,,
609741353,way,,islet,,
609741354,way,Baregrass Island,islet,,
609828253,way,Thornton Square Townhomes,neighbourhood,,3755000
611282389,way,Durham,islet,,3719000
613936787,way,Village Green Apartments,neighbourhood,,3755000
617487906,way,Oyster Creek,neighbourhood,,3748740
618620602,way,Claremont South,neighbourhood,,3710620
618620603,way,Claremont,neighbourhood,,3710620
618620604,way,Winmore,neighbourhood,,3710620
618620621,way,The Highlands,neighbourhood,,3710620
618620622,way,Lake Hogan Farms,neighbourhood,,3710620
618684261,way,Cameron Glen,neighbourhood,,3711800
618684271,way,Spring Garden,neighbourhood,,3711800
618684275,way,Whitehead Circle,neighbourhood,,3711800
619320475,way,Berkshire 54 East,neighbourhood,,3710620
619320476,way,The Chateau Apartments,neighbourhood,,3710620
619320477,way,Sparrow,neighbourhood,,3710620
619320478,way,Windwood,neighbourhood,,3710620
619320479,way,400 Davie Road,neighbourhood,,3710620
619320485,way,White Oak,neighbourhood,,3710620
619320487,way,Village Square,neighbourhood,,3710620
623899487,way,Tarheel Mobile Home Park,neighbourhood,,
624272243,way,Sutton Park Townhomes,neighbourhood,,
625776115,way,Austin Corners,neighbourhood,,3735200
625858776,way,Huntersville,neighbourhood,,3733120
625859155,way,Huntersville,neighbourhood,,3733120
626751123,way,Colony Woods,neighbourhood,,3711800
627047973,way,Bracken Woods,neighbourhood,,
627221082,way,Hartridge Manor,neighbourhood,,
627390115,way,Ells Country Estates,neighbourhood,,
630793793,way,Snake Island,islet,,
631708307,way,Arbor Hills,neighbourhood,,
631714343,way,Highland Mobile Home Park,neighbourhood,,3728080
636670486,way,Booker Creek Condominiums,neighbourhood,,3711800
636670487,way,Kirkwood,neighbourhood,,3711800
636677571,way,Fox Meadow,neighbourhood,,3710620
639138416,way,Miravalle,neighbourhood,,
639140112,way,Barony Overlook,neighbourhood,,
639142345,way,Mactavish,neighbourhood,,
639208919,way,Avalaire,neighbourhood,,
639758648,way,City View,neighbourhood,,
639855565,way,Carries Reach,neighbourhood,,
639855913,way,Hartwell,neighbourhood,,
640145125,way,Tar Heel Estates,neighbourhood,,
640145127,way,The Cove at Falls Lake,neighbourhood,,
640148344,way,Highland Forest,neighbourhood,,
640154060,way,Lexington Estates,neighbourhood,,
640155925,way,Serenity Lake,neighbourhood,,
640158451,way,Sutherland,neighbourhood,,
640167815,way,Greycliff,neighbourhood,,
640168648,way,Woodlief Village,neighbourhood,,
640168649,way,Rosswood,neighbourhood,,
640168650,way,Fairington,neighbourhood,,
640325704,way,Falls Reserve,neighbourhood,,
640378429,way,Bartons Grove,neighbourhood,,
640398550,way,Hasentree Hills,neighbourhood,,
640398551,way,Iron Mountain,neighbourhood,,
640422836,way,Avanlea,neighbourhood,,
640430447,way,Saddlebrook Ridge,neighbourhood,,
640430448,way,New Light Falls,neighbourhood,,
640577482,way,Kelsey at Falls Lake,neighbourhood,,
640577483,way,New Light Hills,neighbourhood,,
640577484,way,Derbyshire Downs,neighbourhood,,
640582665,way,Kenwood Reserve,neighbourhood,,
640625636,way,Del Webb Carolina Arbors,neighbourhood,,3719000
640655656,way,Mayfair,neighbourhood,,
640655657,way,Wexford,neighbourhood,,
640668512,way,Norwood Crest,neighbourhood,,
640690661,way,Brier Creek Townhomes,neighbourhood,,3719000
640694213,way,Clairmont at Brier Creek Apartments,neighbourhood,,3755000
640919312,way,Castle Ridge,neighbourhood,,
640919313,way,Meadow Branch,neighbourhood,,
640924239,way,The Enclave at Falls Lake,neighbourhood,,
640924240,way,Ridge Falls,neighbourhood,,
640945616,way,Bennington,neighbourhood,,3755000
640945617,way,Harrington Pines,neighbourhood,,3755000
640945622,way,Huntley,neighbourhood,,3755000
640946684,way,Mulberry Park Townhomes,neighbourhood,,3755000
640953041,way,Stony Bend,neighbourhood,,
640955231,way,Grayson Creek,neighbourhood,,
640955232,way,Chartwell,neighbourhood,,
640955798,way,Still Woods,neighbourhood,,
640956300,way,Parkington,neighbourhood,,
641007850,way,Silverton,neighbourhood,,
641007851,way,Bayleaf Trail,neighbourhood,,
641014984,way,Finley Crest,neighbourhood,,3755000
641070950,way,Arbor Ridge,neighbourhood,,
641070951,way,Dunnsmoor,neighbourhood,,
641070952,way,Mount Pleasant Woods,neighbourhood,,
641073116,way,Paddock,neighbourhood,,
641329845,way,E C Clayton,neighbourhood,,3719000
641329846,way,Ellis Alfred,neighbourhood,,
641337545,way,Abron Drive,neighbourhood,,
641337546,way,Huntington Ridge,neighbourhood,,3719000
641337547,way,Colvard Farms,neighbourhood,,
641337548,way,The Hills at Southpoint,neighbourhood,,3719000
641337550,way,Chancellor's Ridge,neighbourhood,,3719000
641582380,way,Audubon Park,neighbourhood,,3719000
641582384,way,Newhall Village,neighbourhood,,3719000
641582385,way,Parkwood,neighbourhood,,3719000
641582386,way,Oakhurst,neighbourhood,,3719000
641582387,way,Southampton,neighbourhood,,3719000
641582388,way,Fairfield,neighbourhood,,
641582389,way,Lakehurst,neighbourhood,,3719000
641582390,way,Oakhaven,neighbourhood,,3719000
641582391,way,Lake Park,neighbourhood,,
641586463,way,Abercromby,neighbourhood,,3719000
641586466,way,South Terrace at Auburn,neighbourhood,,3719000
641586468,way,Auburn Hills,neighbourhood,,3719000
641586472,way,Lochside,neighbourhood,,3719000
641586474,way,Auburn Park,neighbourhood,,3719000
641586475,way,Crooked Creek,neighbourhood,,3719000
641586476,way,Copper Creek,neighbourhood,,3719000
641586478,way,Woodlake,neighbourhood,,3719000
641586479,way,Providence Ridge,neighbourhood,,3719000
641586480,way,Wellington Forest,neighbourhood,,3719000
641586481,way,Auburn Square,neighbourhood,,3719000
641586484,way,Penrith,neighbourhood,,3719000
641691884,way,R M Jones,neighbourhood,,3719000
641691885,way,Holloway Place,neighbourhood,,3719000
641718729,way,O'Briant Place,neighbourhood,,3719000
641718731,way,Durham,neighbourhood,,3719000
641718733,way,Hillcrest,neighbourhood,,3719000
641736532,way,Hardee Heights,neighbourhood,,3719000
642018874,way,Joyland Development,neighbourhood,,3719000
642018880,way,Southerland Heights,neighbourhood,,3719000
642020084,way,Wedgedale,neighbourhood,,3719000
642020085,way,Woodcrest,neighbourhood,,3719000
642028994,way,A E Nichols,neighbourhood,,3719000
642028995,way,Hickory Glen,neighbourhood,,3719000
642028996,way,PHA Site 13-18,neighbourhood,,3719000
642029927,way,E A Rochelle,neighbourhood,,3719000
642029928,way,S P Moring,neighbourhood,,3719000
642029929,way,L L Wilkins,neighbourhood,,3719000
642029930,way,Atka Court,neighbourhood,,3719000
642031921,way,Colony Manor Apartments,neighbourhood,,3719000
642031922,way,Rochelle Manor Apartments,neighbourhood,,3719000
642031923,way,Odell S Blackwell,neighbourhood,,3719000
642048939,way,Scottish HIlls,neighbourhood,,3719000
642048940,way,Wake Forest Highway,neighbourhood,,3719000
642302155,way,J W Smith,neighbourhood,,
642302156,way,Cedar Hills,neighbourhood,,
642302157,way,Ganyard Farms,neighbourhood,,3719000
642302158,way,Ganyard Townhomes,neighbourhood,,3719000
642303736,way,Breedlove,neighbourhood,,
642335044,way,I G Harris,neighbourhood,,
642335994,way,Stonehill Estates,neighbourhood,,3719000
642356921,way,Mineral Springs Acres,neighbourhood,,
642357360,way,Chandler Farms,neighbourhood,,
642365707,way,S H Chandler,neighbourhood,,
642588907,way,Grove Pointe,neighbourhood,,3719000
642588908,way,Grove Park - Northlake,neighbourhood,,3719000
642588909,way,Grove Park - Waters Edge,neighbourhood,,3719000
642662268,way,Grove Park - Southshore,neighbourhood,,3719000
642665482,way,Grove Park - Bellemeade,neighbourhood,,3719000
642739556,way,Fred W Fletcher,neighbourhood,,
642750642,way,Chandler Hills,neighbourhood,,
642750643,way,George Wheelous,neighbourhood,,
642752641,way,O B Nichols,neighbourhood,,3719000
642949784,way,Hocutt-Sherron Road,neighbourhood,,
642949785,way,Olive Branch,neighbourhood,,
642949786,way,Ravenstone,neighbourhood,,3719000
643127363,way,Triple Crown,neighbourhood,,3719000
643146462,way,Legacy Falls Apartments,neighbourhood,,3770540
643150631,way,Siena Drive Townhomes,neighbourhood,,3770540
643150632,way,Weatherstone Apartments,neighbourhood,,3770540
643165220,way,Heath Ridge Village,neighbourhood,,3770540
643165222,way,Franklin Street Townhomes,neighbourhood,,3770540
643170491,way,Ridgewood Apartments,neighbourhood,,3770540
643172418,way,Lakestone,neighbourhood,,3770540
643175006,way,The Overlook at Mount Vernon,neighbourhood,,
643187154,way,Mural Courtyard,square,,3719000
643217176,way,Lake Royale,neighbourhood,,3736513
643434641,way,Amylee Acres,neighbourhood,,
643434644,way,Rebecca Acres,neighbourhood,,
643434646,way,Wendover Estates,neighbourhood,,
643434647,way,Cades Country,neighbourhood,,
643437218,way,Spencers Gate,neighbourhood,,
643438281,way,Woodfield,neighbourhood,,
643438282,way,Woodfield North,neighbourhood,,
643438283,way,Robinwood Estates,neighbourhood,,
643504922,way,New Hope Acres,neighbourhood,,
643504923,way,Eagle Ridge,neighbourhood,,
643511510,way,Whitehall,neighbourhood,,3715320
643511511,way,Old Weaver Estates,neighbourhood,,
643512197,way,Wyndhorse,neighbourhood,,
643513937,way,Ascot Manor,neighbourhood,,
643513938,way,Neuse River Ranch,neighbourhood,,
643588830,way,Creedmoor Manor,neighbourhood,,
643973759,way,Cottages of Stonehenge,neighbourhood,,3755000
643973761,way,Village Grove,neighbourhood,,3755000
643973762,way,Westwood,neighbourhood,,3755000
643973763,way,Dunhall Commons,neighbourhood,,3755000
644109243,way,Chicopee Hills,neighbourhood,,3719000
644109346,way,Clark Lake,neighbourhood,,3711800
644109370,way,REALM Patterson Place Apartments,neighbourhood,,3719000
644554281,way,Hope Valley North,neighbourhood,,3719000
644554300,way,Beech Lake,neighbourhood,,3719000
644554316,way,Woodberry,neighbourhood,,3719000
644623188,way,Bel Arbor,neighbourhood,,3710620
644623195,way,Webbwood,neighbourhood,,3710620
644639116,way,Greenbriar Apartments,neighbourhood,,3710620
645117857,way,Kingswood,neighbourhood,,3711800
645721618,way,Princess Apartments,neighbourhood,,
646078015,way,Parker's Ridge,neighbourhood,,
646100522,way,Sanctuary at Falls Lake,neighbourhood,,
648610064,way,Ashley Park,neighbourhood,,3755000
648914808,way,Harrington Grove,neighbourhood,,3755000
649227867,way,Winchester Pointe at Greystone,neighbourhood,,3755000
649227868,way,Dunbarton Pointe,neighbourhood,,3755000
649227869,way,Greystone,neighbourhood,,3755000
650785219,way,Newton,square,,3747000
651166920,way,Bailey's Hill,neighbourhood,,
651708744,way,Holly Springs,islet,,3732260
652158432,way,,islet,,
653605242,way,College Hills,neighbourhood,,
653648191,way,Oxbow Crossing,neighbourhood,,
653648205,way,Laurel Springs,neighbourhood,,
653843839,way,Creek Wood,neighbourhood,,
654043962,way,Farrington Hills,neighbourhood,,
654043963,way,The Woods at Laurel Hill,neighbourhood,,
654043964,way,Hunt's Reserve,neighbourhood,,
654043969,way,The Reserve,neighbourhood,,
654043975,way,Laurel Hill,neighbourhood,,
654043976,way,Edgewood,neighbourhood,,
654043980,way,Hunter's Ridge,neighbourhood,,
654773948,way,Keenwood Acres,neighbourhood,,
654780680,way,Woodland Park,neighbourhood,,3719000
654780683,way,Madison Glen,neighbourhood,,3719000
655259333,way,O R King,neighbourhood,,
655262450,way,Raleigh,neighbourhood,,3755000
655479785,way,Camelot,neighbourhood,,
656367911,way,Berklee Estates,neighbourhood,,
656381331,way,Horse Creek,neighbourhood,,
656608256,way,Fairway Villas at Wake Forest Golf Club,neighbourhood,,3770540
656835328,way,Staffordshire,neighbourhood,,3770540
656867887,way,Riverstone,neighbourhood,,3770540
657312805,way,Alpendorf,neighbourhood,,
658590595,way,Pinemeadow,plot,,3723600
658741202,way,Lindley Park Estates,neighbourhood,,3725980
659812329,way,,islet,,
659825225,way,Northwest Acres,neighbourhood,,
660075731,way,Hillsborough,neighbourhood,,3731620
660075734,way,Hillsborough,neighbourhood,,3731620
660075735,way,,neighbourhood,,
660075736,way,,neighbourhood,,
660075746,way,Wildwood,neighbourhood,,
660075747,way,Waterstone Estates,neighbourhood,,3731620
660075748,way,Waterstone Terraces,neighbourhood,,3731620
660075749,way,Beckett's Ridge,neighbourhood,,3731620
660075750,way,Hillsborough,neighbourhood,,3731620
660075751,way,Joppa Oaks,neighbourhood,,
660075752,way,Stagecoach Run,neighbourhood,,
660075753,way,Cadence at Cates Creek;Ardmore Cates Creek,neighbourhood,,3731620
660075762,way,Hillsborough,neighbourhood,,3731620
660075764,way,,neighbourhood,,
660075765,way,Hillsborough,neighbourhood,,3731620
660798043,way,Forest Hills,neighbourhood,,3719000
663266323,way,Dover Ridge,neighbourhood,,3719000
667745743,way,Cotrell Property,neighbourhood,,3770540
668571348,way,Gary L. Evans,neighbourhood,,
668572153,way,Anthony Raye,neighbourhood,,3770540
670831907,way,Mickey Wells & Charlotte Rainey,neighbourhood,,
670944304,way,John & Mary Howie,neighbourhood,,
670970115,way,John S. Howie,neighbourhood,,
672102247,way,,islet,,
672408518,way,,islet,,
672510437,way,Perry,neighbourhood,,
673007210,way,Grandview Townes,neighbourhood,,
673249460,way,The Village At Adams Mill Townhomes,neighbourhood,,
673249461,way,Lavender Hill,neighbourhood,,
674162730,way,Wescott,neighbourhood,,
674355462,way,,island,,
674775190,way,NorthCity 6 Apartments,neighbourhood,,3755000
675402871,way,Rolling Hills,neighbourhood,,
675402876,way,Timber Glen,neighbourhood,,
678773348,way,,neighbourhood,,
678875461,way,John M. Arnold,neighbourhood,,
679611274,way,River Run,neighbourhood,,
682940427,way,Shinnwood West,neighbourhood,,3774440
686510127,way,Wyndham Forest Circle,neighbourhood,,3742760
686666330,way,The Eye of Rodanthe,island,,
686753327,way,The Villages at McCuller's Walk,neighbourhood,,3725480
686753332,way,Cypress Meadows,neighbourhood,,3725300
686997845,way,Finns Island,islet,,
687334471,way,Brookwood Commons,neighbourhood,,
687478577,way,Market Point Townes,neighbourhood,,
687688971,way,Glen Lennox Appartments,neighbourhood,,3711800
688252965,way,,islet,,
688389761,way,Bluefield,subdivision,,
688723704,way,,islet,,
688723705,way,,islet,,
689127875,way,The Oaks,neighbourhood,,
689127876,way,Oak Creek,neighbourhood,,
689127877,way,Glen Forest,neighbourhood,,
689127878,way,Springlake,neighbourhood,,
689127879,way,Woodland Acres,neighbourhood,,
689127880,way,Oak Creek Plantation,neighbourhood,,
689167640,way,Villas of Woodlands at Furman,neighbourhood,,
689315185,way,The View at Paris Mountain,neighbourhood,,
689449139,way,Northlake,neighbourhood,,
691791914,way,,islet,,
692782503,way,Convention Center Plaza,square,,3719000
693788926,way,Cedar Crest,neighbourhood,,3725300
695068874,way,,neighbourhood,,
696248511,way,Ray,neighbourhood,,
696797411,way,Meridian At Broad Street Market,neighbourhood,,3725300
697463818,way,Olde Springs Manor,neighbourhood,,3725300
697666870,way,Kings Manor I,neighbourhood,,
699098598,way,Fountain Inn Townes,neighbourhood,,
699098615,way,Valley View Apartments,neighbourhood,,
699141380,way,Springwood Acres,neighbourhood,,
699205649,way,Townes at Fowler,neighbourhood,,
699206743,way,Heritage Village,neighbourhood,,
699494488,way,The cottages at Wilbur Street,neighbourhood,,
700410964,way,Reserve at Langtree Plantation,neighbourhood,,
700663442,way,Lockland Place,neighbourhood,,
700663443,way,Peach Meadow,neighbourhood,,
700663444,way,East Arrowood,neighbourhood,,
701978504,way,,islet,,
702333718,way,Market House National Landmark,square,,3722920
703192919,way,,islet,,
703192920,way,,islet,,
704212651,way,Sweetgrass,neighbourhood,,
704212832,way,Oakwood Homes,neighbourhood,,
704221974,way,Jordan Manors,neighbourhood,,3701520
704356977,way,Blythwood,neighbourhood,,
704913005,way,Upland Farms,neighbourhood,,
704983902,way,Katherines Garden,neighbourhood,,
704983904,way,Chestnut Hill Plantation,neighbourhood,,
704983905,way,Ashley Commons,neighbourhood,,
705295473,way,Kingston Ridge,neighbourhood,,
705298079,way,Deer Run,neighbourhood,,
705298080,way,Colony,neighbourhood,,
706435680,way,Stallings Mill Apartment Homes,hamlet,,3712860
709385714,way,Souith Tyger Hills,neighbourhood,,
709385715,way,Dennis Hills,neighbourhood,,
709665308,way,Butler Station,neighbourhood,,
710641628,way,Guyton Hills,neighbourhood,,
710644905,way,Bragg Estates,neighbourhood,,
710644906,way,Midway Crossing,neighbourhood,,
711119375,way,Cheryl Fields,neighbourhood,,
711145581,way,Freeman Place,neighbourhood,,
711665116,way,Pope Field Terrace Apartments,neighbourhood,,
712112993,way,Riverside Park,neighbourhood,,
712112994,way,Wheeler Acres,neighbourhood,,
712112995,way,Duncanwood Mobile Home Park,neighbourhood,,
712114109,way,Twin Valley Acres,neighbourhood,,
712114110,way,Powder Springs,neighbourhood,,
712115064,way,Bright Farms,neighbourhood,,
712115065,way,Jordan Springs,neighbourhood,,
712115066,way,Oakland Hights,neighbourhood,,
712115067,way,Dantzler Hill,neighbourhood,,
712117908,way,Riverside Hills,neighbourhood,,
712117910,way,Spaulding Place,neighbourhood,,
712133046,way,Berry Farm,neighbourhood,,
712133047,way,Peachtree Park,neighbourhood,,
712133049,way,Boiter Meadow,neighbourhood,,
712133050,way,Bristol Creek,neighbourhood,,
712133051,way,South Tyger farms,neighbourhood,,
712133052,way,Berry's Pond,neighbourhood,,
712133053,way,Evergreen Terrce,neighbourhood,,
712133054,way,Planters Row,neighbourhood,,
712133055,way,Silver Lake,neighbourhood,,
712133056,way,Beacon Hill,neighbourhood,,
712133057,way,Likeside Farms,neighbourhood,,
712133058,way,Creekside Farms,neighbourhood,,
712133059,way,Silver Lake Estate,neighbourhood,,
712133060,way,Tyger Ridge Estate,neighbourhood,,
712133061,way,Maryland Acres,neighbourhood,,
712133062,way,Dorchester,neighbourhood,,
712133063,way,Castle Pines,neighbourhood,,
712133065,way,Dobson Creek,neighbourhood,,
712133066,way,Keller Estates,neighbourhood,,
712133067,way,Victory Crossing,neighbourhood,,
712133068,way,Wilson Farms,neighbourhood,,
712139258,way,Rosewood,neighbourhood,,
712639291,way,Fairview,suburb,,3731620
712639292,way,West Hillsborough,suburb,,3731620
712645899,way,Kingsboro Estates,neighbourhood,,
712649511,way,Historic District,neighbourhood,,3731620
712675958,way,Orange Heights,neighbourhood,,
712677084,way,Apple Valley,neighbourhood,,
713538498,way,Walker Run,neighbourhood,,
713538499,way,Farm View Estates,neighbourhood,,
713538500,way,Reidland Acres,neighbourhood,,
713539123,way,Scenic Ridge,neighbourhood,,
713820980,way,Moffit Place,neighbourhood,,
713822560,way,Lone Branch Acres,neighbourhood,,
713822561,way,Rivercliff,neighbourhood,,
713822562,way,Overland Park,neighbourhood,,
713822563,way,Long Branch Acres,neighbourhood,,
713822564,way,Macon Ridge,neighbourhood,,
713822566,way,Birchwood Estates,neighbourhood,,
713926974,way,Rainmill Estates,neighbourhood,,
